ID,Category,Region,WingStatus,Inventory ID,Country,Airline,Wing Identification,Circa,Material,Size,Hallmark,Clutch/Screw/Pin,Year Acquired,Source,Acquired by,Cost,Sale/Trade,Market Value,Condition,Date MV,Thumbnail,Photo,Reverse Photo,Memo,Additional Notes,Status
1000,C,2,Yes,ARG-C-ARG-030,Argentina,Aerolineas Argentina,First Officer,,Metal,,,Clutch,2004,Ebay,Purchased,$85.00 ,,,Excellent,,small_argcarg30.jpg,argcarg30.jpg,nopicture.gif,The silver wings for First and Second Officers are no longer in use.,,A
1001,C,2,Yes,ARG-C-ARG-050,Argentina,Aerolineas Argentina,Pilot,,Metal,,,Clutch,2003,Trade with collector in Argentina,Trade,,,,Excellent,,small_argcarg50.jpg,argcarg50.jpg,nopicture.gif,All pilots now wear the gold wings,,A
1002,C,1,Yes,CAN-C-ABL-030,Canada,Air BC,First Officer ,1999,Metal,,,Clutch,1999,,Purchase,$20.00 ,,,Mint,,small_cancabl30.jpg,cancabl30.jpg,nopicture.gif,,,A
1003,C,1,Yes,CAN-C-ABL-035,Canada,Air BC,Captain,1999,Metal,,,Clutch,1999,,Purchase,$20.00 ,,,Mint,,small_cancabl35.jpg,cancabl35.jpg,nopicture.gif,,,A
1004,C,1,Yes,CAN-C-ACA-010,Canada,Air Canada,Pilot,,Metal,,,Screw,2003,,Auction,,,,Good,,small_cancaca10.jpg,cancaca10.jpg,nopicture.gif,,,A
1005,C,1,Yes,CAN-C-ACA-020,Canada,Air Canada,Pilot,,Metal,,,Screw,,Trade - Ken Taylor,Trade,,,,Good,,small_cancaca20.jpg,cancaca20.jpg,nopicture.gif,,,A
1006,C,1,Yes,CAN-C-ACA-030,Canada,Air Canada,Pilot,,Bullion,,,Screw,,,,,,,Good,,small_cancaca30.jpg,cancaca30.jpg,nopicture.gif,,,A
1007,C,1,Yes,CAN-C-ACA-040,Canada,Air Canada,First Officer / Second Officer,1997,Metal,,,Clutch,1997,Donated Crewmember in LGA,Donation,,,,Fair,,small_cancaca40.jpg,cancaca40.jpg,nopicture.gif,"Wing also used by Air Canada, Tango",,A
1008,C,1,Yes,CAN-C-ACA-045,Canada,Air Canada,Captain,1997,Metal,,,Clutch,,,,,,,Fair,,small_cancaca45.jpg,cancaca45.jpg,nopicture.gif,Father crewmember,,A
1009,C,1,Yes,CAN-C-ANT-010,Canada,Air North,Pilot,,Metal,,,Pin,,Donation,Donation ,,,,Mint,,small_cancant10.jpg,cancant10.jpg,nopicture.gif,,,A
1010,C,1,Yes,CAN-C-ATL-010,Canada,Air Atlantic,Pilot,,Metal,,,Screw,Nov-91,Donated - Capt Bing,Donation,,,,,,small_cancatl10.jpg,cancatl10.jpg,nopicture.gif,Wanted previous edition with red A,,A
1011,C,1,Yes,CAN-C-AVI-040,Canada,Avionair,Pilot,,Metal,,,Clutch,,Donated - Chuck Brietigam,,,,,Very Good,,small_cancavi40.jpg,cancavi40.jpg,nopicture.gif,,,A
1012,C,1,Yes,CAN-C-CDN-040,Canada,Canadian,Pilot,,Metal,,,Screw,,,,,,,Very Good,,small_canccdn40.jpg,canccdn40.jpg,nopicture.gif,,,A
1013,C,1,Yes,CAN-C-CDN-050,Canada,Canadian,Pilot,1998,Metal,,,Screw,Oct-98,Donated - Chief Pilot,Donation,,,,Very Good,,small_canccdn50.jpg,canccdn50.jpg,nopicture.gif,,,A
1014,C,1,Yes,CAN-C-CDR-040,Canada,Canadian Regional ,Pilot,1998,Metal,,,Screw,Nov-98,Trade - Ken Taylor,Trade,,,,Good,,small_canccdr40.jpg,canccdr40.jpg,nopicture.gif,,,A
1015,C,1,Yes,CAN-C-CNN-040,Canada,Canadian North,Pilot,2003,Metal,,,Screw,3-Oct,Trade - Ken Taylor,Trade - UPS Hat Badge,,,,Excellent,,small_canccnn40.jpg,canccnn40.jpg,nopicture.gif,,CNN for the ICAO is made up,A
1016,C,1,Yes,CAN-C-CPC-040,Canada,Canadian Pacific ,Pilot,,Metal,,,Pin,2-Dec,Ebay,Purchase,$100.00 ,,,Good,,small_canccpc40.jpg,canccpc40.jpg,nopicture.gif,,,A
1017,C,1,Yes,CAN-C-JZZ-010,Canada,Air Canada Jazz,First Officer,2003,Metal,,,Clutch,3-Oct,Ken Taylor,Trade,,,,Mint,,small_cancjzz10.jpg,cancjzz10.jpg,nopicture.gif,,,A
1018,C,1,Yes,CAN-C-ONT-010,Canada,Air Ontario ,Pilot,,Metal,,,Clutch,,Donation,,,,,Mint,,small_cancont10.jpg,cancont10.jpg,nopicture.gif,,,A
1019,C,1,Yes,CAN-C-TSC-020,Canada,Air Transat ,Pilot,,Metal,,,Scew,2-Nov,Ebay - liqjugs,Purchase,$37.00 ,,,Mint,,small_canctsc10.jpg,canctsc10.jpg,nopicture.gif,,,A
1020,C,1,Yes,CAN-C-TSC-020,Canada,Air Transat ,Pilot,1997,Metal,,,Clutch,Apr-97,Donation - Capt Ted Kasprzak,Donation,,,,Mint,,small_canctsc20.jpg,canctsc20.jpg,nopicture.gif,,,A
1021,C,2,Yes,COL-C-ACC-030,Colombia,Aerocosta Colombia,First Officer,,Metal,,,Clutch,2003,Purchased -,Purchased manufacture 2003,$10.00 ,,,Excellent,,small_colcacc30.jpg,colcacc30.jpg,nopicture.gif,,,A
1022,C,2,Yes,COL-C-ACC-040,Colombia,Aerocosta Colombia,Captain,,Metal,,,Clutch,2003,Purchased -,Purchased manufacture 2003,$10.00 ,,,Excellent,,small_colcacc40.jpg,colcacc40.jpg,nopicture.gif,,,A
1023,C,2,Yes,COL-C-AEC-050,Colombia,AeroCondor - Colombia,Pilot,,Metal,,,Clutch,2003,Purchased -,Purchased manufacture 2003,$10.00 ,,,Excellent,,small_colcaec50.jpg,colcaec50.jpg,nopicture.gif,,,A
1024,C,2,Yes,COL-C-AES-040,Colombia,Aces,First Officer,,Metal,,,Screw,2002,Traded with Aces Pilot,Trade,,,,Good,,small_colcaes40.jpg,colcaes40.jpg,nopicture.gif,,,A
1025,C,2,Yes,COL-C-AES-060,Colombia,Aces,First Officer,2003,Metal,,,Clutch,2003,Purchased -,Purchased manufacture 2003,$10.00 ,,,Excellent,,small_colcaes60.jpg,colcaes60.jpg,nopicture.gif,Last wings used before company seized operation.,,A
1026,C,2,Yes,COL-C-AES-070,Colombia,Aces,Captain,2003,Metal,,,Clutch,2003,Purchased -,Purchased manufacture 2003,$10.00 ,,,Excellent,,small_colcaes70.jpg,colcaes70.jpg,nopicture.gif,Last wings used before company seized operation.,,A
1027,C,2,Yes,MEX-C-AMX-040,Mexico,Aeromexico,Pilot,1997,Metal,,,Clutch,,,,,,,Poor,,small_mexcamx40.jpg,mexcamx40.jpg,nopicture.gif,,,A
1028,C,2,Yes,MEX-C-AMX-050,Mexico,Aeromexico,Pilot,1998,Metal,,,Clutch,Oct-98,Purchased - Company clothing store,Purchased,$10.00 ,,,Excellent,,small_mexcamx50.jpg,mexcamx50.jpg,nopicture.gif,,,A
1029,C,4,Yes,MUS-C-MAU-030,Mauritius,Air Mauritius,Pilot,,Bullion,,,Pin,Apr-90,"Donated - Ted Deacon, British Airways",,,,,Excellent,,small_muscmau30.jpg,muscmau30.jpg,nopicture.gif,,,A
1030,C,2,Yes,PER-C-ACQ-030,Peru,Aero Continente,Pilot,2002,Metal,,,Clutch,2002,Traded with Aero Continente pilot Lima A/P,Trade,,,,Good,,small_percacq30.jpg,percacq30.jpg,nopicture.gif,,,A
1031,C,2,Yes,PER-C-CDP-030,Peru,Aero Condor,Pilot,2003,Metal,,,Clutch,2003,"Traded with Aero Condor pilot Lima, Peru",Trade,,,,Good,,small_perccdp30.jpg,perccdp30.jpg,nopicture.gif,"Took flight to Ica, Peru (Nasca Lines) and exchanged wings",,A
1032,C,1,Yes,USA-C-AAL-010,USA,American Airlines,First Officer,1934-1946,Metal,,,Pin,2002,Ebay,Purchase,$311.00 ,,,Very Good,,small_usacaal10.jpg,usacaal10.jpg,nopicture.gif,,,A
1033,C,1,Yes,USA-C-AAL-060,USA,American Airlines,First Officer / Second Officer,,Metal,,Sterling,Screw,,,,,,,Very Good,,small_usacaal60.jpg,usacaal60.jpg,nopicture.gif,,,A
1034,C,1,Yes,USA-C-AAL-064,USA,American Airlines,First Officer / Second Officer,,Metal,,,Screw,Feb-00,Purchased - Louisville SOS,Purchase,$20.00 ,,,Very Good,,small_usacaal64.jpg,usacaal64.jpg,nopicture.gif,AA letters in black,,A
1035,C,1,Yes,USA-C-AAL-067,USA,American Airlines,First Officer / Second Officer,,Metal,,,Screw,,,,,,,Very Good,,small_usacaal67.jpg,usacaal67.jpg,nopicture.gif,,,A
1036,C,1,Yes,USA-C-AAL-070,USA,American Airlines,Check First & Second Officer,,Metal,,,Screw,,,,,,,Very Good,,small_usacaal70.jpg,usacaal70.jpg,nopicture.gif,,,A
1037,C,1,Yes,USA-C-AAL-080,USA,American Airlines,Captain,,Metal,,,Screw,,,,,,,Very Good,,small_usacaal80.jpg,usacaal80.jpg,nopicture.gif,,,A
1038,C,1,Yes,USA-C-AAL-090,USA,American Airlines,Check Captain,,Metal,,,Screw,,,,,,,Very Good,,small_usacaal90.jpg,usacaal90.jpg,nopicture.gif,,,A
1039,C,1,Yes,USA-C-ABX-020,USA,Airborne Express,First Officer / Second Officer,1997,Metal,,,Clutch,1997,,Donation,,,,Mint,,small_usacabx20.jpg,usacabx20.jpg,nopicture.gif,,,A
1040,C,1,Yes,USA-C-ABX-025,USA,Airborne Express,Captain,1997,Metal,,,Clutch,1997,,Donation,,,,Mint,,small_usacabx25.jpg,usacabx25.jpg,nopicture.gif,,Aerolineas Centrals de Colombia - ACES,A
1041,C,1,Yes,USA-C-AIR-010,USA,Airlift Internaional,Pilot,,Metal,,,Clutch,3-Jun,Donated - Jim Boccuzzi,Donation,,,,Good,,small_usacair10.jpg,usacair10.jpg,nopicture.gif,,AEC - IACO code made up unable to find,A
1042,C,1,Yes,USA-C-AJT-040,USA,AmeriJet,Pilot,1990's,Metal,,,Clutch,,,,,,,Good,,small_usacajt40.jpg,usacajt40.jpg,nopicture.gif,,,A
1043,C,1,Yes,USA-C-AJT-060,USA,AmeriJet,Captain,1990's,Metal,,,Clutch,,,,,,,Good,,small_usacajt60.jpg,usacajt60.jpg,nopicture.gif,,,A
1044,C,1,Yes,USA-C-ALA-010,USA,Air LA,Pilot,1995,Metal,,,Clutch,Jun-95,Donated - Ernie Pitts,Donation,,,,Mint,,small_usacala10.jpg,usacala10.jpg,nopicture.gif,,,A
1045,C,1,Yes,USA-C-ALO-020,USA,Allegheny Commuter,First Officer,,Metal,,,Clutch,Mar-99,Purchased - Louisville SOS,Purchase,$25.00 ,,,Excellent,,small_usacalo20.jpg,usacalo20.jpg,nopicture.gif,,,A
1046,C,1,Yes,USA-C-ALT-020,USA,Altair Aviaiton,Pilot,,Metal,,,Screw,,Trade - Clark,Trade - UPS wings,,,,Excellent,,small_usacalt20.jpg,usacalt20.jpg,nopicture.gif,,,A
1047,C,1,Yes,USA-C-AME-020,USA,American Airlines,Pilot,,Metal,,,Clutch,,,,,,,Very Good,,small_usacame20.jpg,usacame20.jpg,nopicture.gif,,,A
1048,C,1,Yes,USA-C-AME-030,USA,American Airlines,First Officer,,Metal,,,Clutch,,,,,,,Very Good,,small_usacame30.jpg,usacame30.jpg,nopicture.gif,Satin finish,,A
1049,C,1,Yes,USA-C-AME-040,USA,American Airlines,Captain,,Metal,,,Clutch,,,,,,,Very Good,,small_usacame40.jpg,usacame40.jpg,nopicture.gif,Satin finish,,A
1050,C,1,Yes,USA-C-AME-050,USA,American Airlines,First Officer,,Metal,,,Clutch,,,,,,,Very Good,,small_usacame50.jpg,usacame50.jpg,nopicture.gif,Chrome finish,,A
1051,C,1,Yes,USA-C-AME-060,USA,American Airlines,Captain,,Metal,,,Clutch,,,,,,,Very Good,,small_usacame60.jpg,usacame60.jpg,nopicture.gif,Chrome finish,,A
1052,C,1,Yes,USA-C-AMT-040,USA,American Trans Air,First Officer / Second Officer,1997,Metal,,,Clutch,,,,,,,Mint,,small_usacamt40.jpg,usacamt40.jpg,nopicture.gif,,,A
1053,C,1,Yes,USA-C-AMT-050,USA,American Trans Air,Captain,1997,Metal,,,Clutch,,,,,,,Mint,,small_usacamt50.jpg,usacamt50.jpg,nopicture.gif,,,A
1054,C,1,Yes,USA-C-ANE-020,USA,Air New England,Pilot,,Metal,,,Pin,,,,,,,Mint,,small_usacane20.jpg,usacane20.jpg,nopicture.gif,WANTED,,A
1055,C,1,Yes,USA-C-APW-040,USA,Arrow Air,First Officer / Second Officer,1990 - Present,Metal,,,Clutch,3-Jan,Donated - Chief Pilot Joe Calvert,Donation,,,,Excellent,,small_usacapw40.jpg,usacapw40.jpg,nopicture.gif,,,A
1056,C,1,Yes,USA-C-APW-050,USA,Arrow Air,Captain,1990 - Present,Metal,,,Clutch,,,,,,,Good,,small_usacapw50.jpg,usacapw50.jpg,nopicture.gif,,,A
1057,C,1,Yes,USA-C-APW-060,USA,Arrow Air,Senior Captain (10 years of Service),1990 - Present,Metal,,,Clutch,3-Oct,Donated - Chief Pilot Joe Calvert,Donation,,,,Excellent,,small_usacapw60.jpg,usacapw60.jpg,nopicture.gif,,,A
1058,C,1,Yes,USA-C-ASA-020,USA,Alaska Airlines,Pilot,,Metal,,,Clutch,,Ebay,Purchase,,,,Excellent,,small_usacasa20.jpg,usacasa20.jpg,nopicture.gif,,,A
1059,C,1,Yes,USA-C-ASA-040,USA,Alaska Airlines,Pilot,,Metal,,,Clutch,,,Purchase,,,,Excellent,,small_usacasa40.jpg,usacasa40.jpg,nopicture.gif,Emblem is rounded.,,A
1060,C,1,Yes,USA-C-ASA-060,USA,Alaska Airlines,First Officer,1997,Metal,,,Clutch,1997,Purchased - Airline Pilot,Purchase,$25.00 ,,,Excellent,,small_usacasa60.jpg,usacasa60.jpg,nopicture.gif,Emblem is flat,,A
1061,C,1,Yes,USA-C-ASA-070,USA,Alaska Airlines,Captain,1997,Metal,,,Screw,1997,Purchased - Airline Pilot,Purchase,$28.00 ,,,Excellent,,small_usacasa70.jpg,usacasa70.jpg,nopicture.gif,Emblem is flat,,A
1062,C,1,Yes,USA-C-ASE-040,USA,Atlantic Southeast Airlines,First Officer,1995,Metal,,,Clutch,Oct-98,Donated - Chuck Burnett (UPS),Donation,,,,Good,,small_usacase40.jpg,usacase40.jpg,nopicture.gif,,,A
1063,C,1,Yes,USA-C-ASE-045,USA,Atlantic Southeast Airlines,First Officer,1998,Metal,,,Clutch,Sep-98,Donated - Andy Taggart,Donation,,,,Excellent,,small_usacase45.jpg,usacase45.jpg,nopicture.gif,,,A
1064,C,1,Yes,USA-C-ASE-050,USA,Atlantic Southeast Airlines,Captain,1998,Metal,,,Clutch,Sep-98,Donated - Andy Taggart,Donation,,,,Excellent,,small_usacase50.jpg,usacase50.jpg,nopicture.gif,,,A
1065,C,1,Yes,USA-C-ASP-030,USA,Aspen,Pilot,1990,Metal,,,Clutch,Nov-90,Donated - Bob White,Donation,,,,Excellent,,small_usacasp30.jpg,usacasp30.jpg,nopicture.gif,,,A
1066,C,1,Yes,USA-C-ATN-040,USA,Air Transport International,First Officer / Second Officer,1995,Metal,,Balfour,Clutch,Jun-95,Donated - Chief Pilot Office,Donation,,,,Mint,,small_usacatn40.jpg,usacatn40.jpg,nopicture.gif,,,A
1067,C,1,Yes,USA-C-ATN-060,USA,Air Transport International,First Officer / Second Officer,1997,Metal,,,Clutch,Jun-97,Purchased - Chief Pilot Office,Purchase,,,,Mint,,small_usacatn60.jpg,usacatn60.jpg,nopicture.gif,,,A
1068,C,1,Yes,USA-C-ATN-070,USA,Air Transport International,Captain,1997,Metal,,,Clutch,Jun-97,Purchased - Chief Pilot Office,Purchase,,,,Mint,,small_usacatn70.jpg,usacatn70.jpg,nopicture.gif,,,A
1069,C,1,Yes,USA-C-AVA-040,USA,Av Atlantic,Pilot,1997,Metal,,,Clutch,3-Oct,Purchased - Bill Collier,Purchase,$25.00 ,,,Excellent,,small_usacava40.jpg,usacava40.jpg,nopicture.gif,,,A
1070,C,1,Yes,USA-C-AVB-020,USA,Air Virginia,Pilot,,Metal,,,Clutch,,,,,,,Very Good,,small_usacavb20.jpg,usacavb20.jpg,nopicture.gif,,,A
1071,C,1,Yes,USA-C-AWE-020,USA,America West,Pilot,1991,Metal,,,Clutch,,,,,,,Mint,,small_usacawe20.jpg,usacawe20.jpg,nopicture.gif,,,A
1072,C,1,Yes,USA-C-AWE-040,USA,America West,Pilot,1997 - Present,Metal,,,Clutch,Apr-97,Purchased - Chief Pilot Office,Purchase,$14.00 ,,,Mint,,small_usacawe40.jpg,usacawe40.jpg,nopicture.gif,,,A
1073,C,1,Yes,USA-C-AWI-030,USA,Air Wisconsin,Pilot,,Metal,,,Clutch,,,,,,,Excellent,,small_usacawi30.jpg,usacawi30.jpg,nopicture.gif,,,A
1074,C,1,Yes,USA-C-BAR-040,USA,Bar Harbor,Pilot,,Metal,,,Clutch,2-Dec,Ebay,Purchase,$28.00 ,,,Excellent,,small_usacbar40.jpg,usacbar40.jpg,nopicture.gif,Please Help Identify - difference between the gold and silver wings,,A
1075,C,1,Yes,USA-C-BAR-050,USA,Bar Harbor,Pilot,,Metal,,,Clutch,2-Jul,WAHS - Houston,Purchase,$50.00 ,,,Excellent,,small_usacbar50.jpg,usacbar50.jpg,nopicture.gif,Please Help Identify - difference between the gold and silver wings,,A
1076,C,1,Yes,USA-C-BLR-040,USA,Atlantic Coast Airlines,Captain,2003,Metal,,,Clutch,3-Oct,Purchased - Capt Rick Aranha Miami Show,Purchase,$10.00 ,,,Good,,small_usacblr40.jpg,usacblr40.jpg,nopicture.gif,,,A
1077,C,1,Yes,USA-C-BNF-050,USA,Braniff International,First Officer / Second Officer,1967-1978,Metal,,,Clutch,,,,,,,Good,,small_usacbnf50.jpg,usacbnf50.jpg,nopicture.gif,,,A
1078,C,1,Yes,USA-C-BNF-065,USA,Braniff International,Captain,1967-1978,Bullion,,,Clutch,3-Aug,Ebay,Purchase,$25.00 ,,,Good,,small_usacbnf65.jpg,usacbnf65.jpg,nopicture.gif,Shirt wings,,A
1079,C,1,Yes,USA-C-BNF-070,USA,Braniff International,First Officer / Second Officer,1979-1982,Metal,,,Clutch,,,,,,,Good,,small_usacbnf70.jpg,usacbnf70.jpg,nopicture.gif,,,A
1080,C,1,Yes,USA-C-BNF-075,USA,Braniff International,First Officer / Second Officer,1979-1982,Bullion,,,Clutch,3-Aug,"Donated - Capt Jimmie Brown (Braniff, UPS)",Donation,,,,Good,,small_usacbnf75.jpg,usacbnf75.jpg,nopicture.gif,Shirt wings,,A
1081,C,1,Wanted,USA-C-BON-035W,USA,Bonanza,First Officer,1958 - 1968,Metal,,,,,,,,,,,,small_usacbon35w.jpg,usacbon35w.jpg,nopicture.gif,,ACC - ICAO code made up unable to find,A
1082,C,1,Yes,USA-C-BRK-040,USA,Brockway Airlines,Pilot,1987-1989,Metal,,,Clutch,,"Donated - Capt Dave Quinn (Brockway, UPS)",Donation,,,,Excellent,,small_usacbrk40.jpg,usacbrk40.jpg,nopicture.gif,,BRK for the ICAO is made up,A
1083,C,1,Yes,USA-C-BTA-040,USA,Britt,Pilot,,Metal,,,Clutch,,,,,,,Excellent,,small_usacbta40.jpg,usacbta40.jpg,nopicture.gif,,,A
1084,C,1,Yes,USA-C-CAA-040,USA,Carnival Air Lines,First Officer / Second Officer,,Metal,,,Pin,Feb-00,Trade,Trade - UPS badge,,,,Good,,small_usaccaa40.jpg,usaccaa40.jpg,nopicture.gif,,,A
1085,C,1,Yes,USA-C-CAA-050,USA,Carnival Air Lines,Captain,,Metal,,,Pin,,,,,,,Good,,small_usaccaa50.jpg,usaccaa50.jpg,nopicture.gif,,,A
1086,C,1,Yes,USA-C-CAP-040,USA,Capitol,Pilot,,Metal,,,Clutch,,Ebay,Purchase,$85.00 ,,,Excellent,,small_usaccap40.jpg,usaccap40.jpg,nopicture.gif,,,A
1087,C,1,Yes,USA-C-CCI-040,USA,Capital Cargo International,Captain,2001,Metal,,,Clutch,,Donation - Capt Duke Bailes,Donation,,,,Excellent,,small_usaccci40.jpg,usaccci40.jpg,nopicture.gif,,,A
1088,C,1,Yes,USA-C-CHK-040,USA,Chalk's International,First Officer,,Metal,,,Clutch,,,,,,,Excellent,,small_usacchk40.jpg,usacchk40.jpg,nopicture.gif,,,A
1089,C,1,Yes,USA-C-CHK-060,USA,Chalk's International,Captain,,Metal,,,Clutch,,,,,,,Excellent,,small_usacchk60.jpg,usacchk60.jpg,nopicture.gif,,,A
1090,C,1,Yes,USA-C-CRB-020,USA,Air Atlanta,,1985-1987,Metal,,,Pin,,,,,,,,,small_usaccrb20.jpg,usaccrb20.jpg,nopicture.gif,Wanted previous edition with red A,ACC - ICAO code made up unable to find,A
1091,C,1,Yes,USA-C-CWC-040,USA,Centurion Air Cargo,Pilot,2001 - Present,Metal,,,Clutch,3-Jan,"Donation - Capt Mendez, Chief Pilot ",Donation,,,,Excellent,,small_usaccwc40.jpg,usaccwc40.jpg,nopicture.gif,Former Challenge Air Cargo,,A
1092,C,1,Yes,USA-C-CYD-010,USA,Accessair,Pilot,1999-2000,Metal,,,Clutch,1999,,,,,,,,small_usaccyd10.jpg,usaccyd10.jpg,nopicture.gif,"INFO Requested: Airline, date, country, etc",,A
1093,C,1,Wanted,USA-C-FIV-10W,USA,Aerostar,Pilot,,Metal,,,,,,,,,,,,small_usacfiv10w.jpg,usacfiv10w.jpg,nopicture.gif,*****  WANTED  *****,,A
